1002,"20090819",8,139,1115,"SchT",,"GE",,,,"043",,,"08B","KF",,16,,L,200908032328,"-"
1004,"20090820",1,341,1840,"HorC",,"POL",,,,"043","043",,"08B","KFL",,16,,L,200908110805,
1005,"20090820",2,341,1840,"HorC",,"POL",,,,"043","043",,"08B","KFL",,16,,L,200908110805,
1006,"20090820",3,139,1582,"vonW",,"D",,,,"043",,,"08B","KF",,16,,L,200908032328,"-"
1007,"20090820",4,139,80,"GreS",,"E",,,,"043",,,"08B","KF",,16,,L,200908032328,"-"
1008,"20090820",5,474,1337,"BreJ",,"L",,,,"043",,,"08B~08C","die",,16,,L,201101191511,
1009,"20090820",5,474,1337,"Oye",,"F",,,,"046",,,"08B~08C","die",,16,,L,201101191511,
1010,"20090820",6,474,1337,"BreJ",,"L",,,,"043",,,"08B~08C","die",,16,,L,201101191511,
1011,"20090820",6,474,1337,"Oye",,"F",,,,"046",,,"08B~08C","die",,16,,L,201101191511,
1012,"20090821",1,139,80,"GreS",,"E",,,,"043",,,"08B","KF",,16,,L,200908032328,
1013,"20090821",2,139,80,"GreS",,"E",,,,"043",,,"08B","KF",,16,,L,200908032328,
1014,"20090821",4,139,1582,"vonW",,"D",,,,"043",,,"08B","KF",,16,,L,200908032328,
1015,"20090821",5,139,1337,"BreJ","BreJ","L",,,,"043","043",,"08B~08C","KF",,0,"08C",,200908032328,
1016,"20090821",5,139,1337,"Oye","Oye","F",,,,"046","046",,"08B~08C","KF",,0,"08C",,200908032328,
1017,"20090821",6,385,103,"BadE",,"M",,,,"043","043",,"08B","FB",,16,,L,200908121228,
1018,"20091019",1,140,602,"BadE",,"M",,,,"g03",,,"08A","KF",,16,,L,201101191511,"-"
1019,"20091019",3,140,1162,"KieE","KieE","RELka",,,,"137","137",,"08A~08B~08C~08E~08D","KF",,0,"08B~08C~08E~08D",,201101191511,
1020,"20091019",3,140,1162,"MatD","MatD","RELev1",,,,"g03","g03",,"08A~08E","KF",,0,"08E",,201101191511,
1021,"20091019",3,140,1162,"StrC","StrC","WN",,,,"045","045",,"08A~08B~08C~08E~08D","KF",,0,"08B~08C~08E~08D",,201101191511,
1022,"20091019",4,140,1162,"KieE","KieE","RELka",,,,"137","137",,"08A~08B~08C~08E~08D","KF",,0,"08B~08C~08E~08D",,201101191511,
1023,"20091019",4,140,1162,"MatD","MatD","RELev1",,,,"g03","g03",,"08A~08E","KF",,0,"08E",,201101191511,
1024,"20091019",4,140,1162,"StrC","StrC","WN",,,,"045","045",,"08A~08B~08C~08E~08D","KF",,0,"08B~08C~08E~08D",,201101191511,
1025,"20091019",5,140,126,"StoB",,"E",,,,"g03",,,"08A","KF",,16,,L,201101191511,"-"
1026,"20091019",6,140,32,"BarS",,"BI",,,,"074",,,"08A","KF",,16,,L,201101191511,"-"
1027,"20091020",1,140,1839,"ScheM",,"POL",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1028,"20091020",2,140,32,"BarS",,"BI",,,,"074",,,"08A","KF",,16,,L,200908032328,"-"
1029,"20091020",3,140,1336,"PlaG",,"L",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1030,"20091020",4,140,126,"StoB",,"E",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1031,"20091020",7,140,1646,"BerJ","BerJ","wRS",,,,"g03","g03",,"08A~08B~08C~08D~10E","KF",,0,"08B~08C~08D~10E",,200908261119,
1032,"20091021",1,140,27,"KusS",,"KU",,,,"049",,,"08A","KF",,16,,L,200908032328,"-"
1033,"20091021",2,140,27,"KusS",,"KU",,,,"049",,,"08A","KF",,16,,L,200908032328,"-"
1034,"20091021",3,140,1336,"PlaG",,"L",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1035,"20091021",5,140,46,"ZimJ",,"PH",,,,"066",,,"08A","KF",,16,,L,200908032328,"-"
1036,"20091021",6,140,46,"ZimJ",,"PH",,,,"066",,,"08A","KF",,16,,L,200908032328,"-"
1038,"20091022",1,140,126,"StoB",,"E",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1039,"20091022",2,140,126,"StoB",,"E",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1040,"20091022",3,140,1839,"ScheM",,"POL",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1041,"20091022",4,140,602,"BadE",,"M",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1042,"20091022",5,140,1336,"PlaG",,"L",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1043,"20091022",6,140,33,"BöhW",,"EK",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1044,"20091023",1,140,1630,"BöhW",,"SP",,,,"THGY",,,"08A","KF",,16,,L,200908032328,"-"
1045,"20091023",2,140,1630,"BöhW",,"SP",,,,"THGY",,,"08A","KF",,16,,L,200908032328,"-"
1046,"20091023",3,140,33,"BöhW",,"EK",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1047,"20091023",4,140,602,"BadE",,"M",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1048,"20091023",5,140,602,"BadE",,"M",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1049,"20091023",6,140,1336,"PlaG",,"L",,,,"g03",,,"08A","KF",,16,,L,200908032328,"-"
1050,"20091026",3,,1162,"KieE","KieE","RELka",,,,"137","137",,"08A~08B~08C~08E~08D",,,0,"08A~08B~08E",,201101191511,
1051,"20091026",3,141,1162,"SchJ",,"RELev",,,,"046",,,"08C","KF",,16,,L,201101191511,"-"
1052,"20091026",3,,1162,"StrC","StrC","WN",,,,"045","045",,"08A~08B~08C~08E~08D",,,0,"08A~08B~08E",,201101191511,
1053,"20091026",4,,1162,"KieE","KieE","RELka",,,,"137","137",,"08A~08B~08C~08E~08D",,,0,"08A~08B~08E",,201101191511,
1054,"20091026",4,141,1162,"SchJ",,"RELev",,,,"046",,,"08C","KF",,16,,L,201101191511,"-"
1055,"20091026",4,,1162,"StrC","StrC","WN",,,,"045","045",,"08A~08B~08C~08E~08D",,,0,"08A~08B~08E",,201101191511,
1056,"20091026",5,141,1581,"ZorB",,"D",,,,"046",,,"08C","KF",,16,,L,201101191511,"-"
1057,"20091026",6,141,1478,"StoB",,"E",,,,"046",,,"08C","KF",,16,,L,201101191511,"-"
1058,"20091026",7,141,159,"ZorB",,"BI",,,,"074",,,"08C","KF",,16,,L,201101191511,"-"
1059,"20091026",8,141,159,"ZorB",,"BI",,,,"074",,,"08C","KF",,16,,L,201101191511,"-"
1060,"20091027",2,141,1337,"BreJ","BreJ","L",,,,"043","043",,"08B~08C","KF",,0,"08B",,200908032329,
1061,"20091027",2,141,1337,"Oye","Oye","F",,,,"046","046",,"08B~08C","KF",,0,"08B",,200908032329,
1062,"20091027",3,141,1478,"StoB",,"E",,,,"040",,,"08C","KF",,16,,L,200908032329,"-"
1063,"20091027",4,141,2097,"vonD",,"MUTh",,,,"040",,,"08C","KF",,16,,L,200908032329,"-"
1064,"20091027",5,141,40,"vonD",,"MU",,,,"g07",,,"08C","KF",,16,,L,200908032329,"-"
1065,"20091027",6,141,1581,"ZorB",,"D",,,,"046",,,"08C","KF",,16,,L,200908032329,"-"
1066,"20091027",7,122,1646,"BerJ",,"wRS",,,,"g03","g03",,"08A~08B~08C~08D~10E","EXL",,0,"08A~08B~10E",,200908261119,
1067,"20091028",3,141,1478,"StoB",,"E",,,,"046",,,"08C","KF",,16,,L,200908032329,"-"
1068,"20091028",4,141,1581,"ZorB",,"D",,,,"046",,,"08C","KF",,16,,L,200908032329,"-"
1069,"20091028",5,141,1609,"vonD",,"MU",,,,"nMu",,,"08C","KF",,16,,L,200908032329,"-"
1070,"20091028",6,141,1609,"vonD",,"MU",,,,"nMu",,,"08C","KF",,16,,L,200908032329,"-"
1072,"20091029",3,141,1859,"HorC",,"POL",,,,"046",,,"08C","KF",,16,,L,200908032329,"-"
1073,"20091029",4,141,1859,"HorC",,"POL",,,,"046",,,"08C","KF",,16,,L,200908032329,"-"
1074,"20091029",5,141,1337,"BreJ","BreJ","L",,,,"043","043",,"08B~08C","KF",,0,"08B",,200908032329,
1075,"20091029",5,141,1337,"Oye","Oye","F",,,,"046","046",,"08B~08C","KF",,0,"08B",,200908032329,
1076,"20091029",6,141,1337,"BreJ","BreJ","L",,,,"043","043",,"08B~08C","KF",,0,"08B",,200908032329,
1077,"20091029",6,141,1337,"Oye","Oye","F",,,,"046","046",,"08B~08C","KF",,0,"08B",,200908032329,
1078,"20091030",3,141,2105,"BreM",,"PH",,,,"066",,,"08C","KF",,16,,L,200908032329,"-"
1079,"20091030",4,141,2094,"BreM",,"PH",,,,"066",,,"08C","KF",,16,,L,200908032329,"-"
1080,"20091030",5,141,1337,"BreJ","BreJ","L",,,,"043","043",,"08B~08C","KF",,0,"08B",,200908032329,
1081,"20091030",5,141,1337,"Oye","Oye","F",,,,"046","046",,"08B~08C","KF",,0,"08B",,200908032329,
1082,"20091030",6,141,1478,"StoB",,"E",,,,"046",,,"08C","KF",,16,,L,200908032329,"-"
1083,"20091026",1,142,473,"vonW",,"GE",,,,"040",,,"08D","KF",,16,,L,201101191511,"-"
1084,"20091026",2,142,1576,"ReuA",,"E",,,,"040",,,"08D","KF",,16,,L,201101191511,"-"
1085,"20091026",3,142,1162,"SchS","SchS","RELev2",,,,"138","138",,"08E~08D","KF",,0,"08E",,201101191511,
1086,"20091026",4,142,1162,"SchS","SchS","RELev2",,,,"138","138",,"08E~08D","KF",,0,"08E",,201101191511,
1087,"20091026",5,142,176,"GörJ",,"M",,,,"040",,,"08D","KF",,16,,L,201101191511,"-"
1088,"20091026",6,142,1547,"JaeO",,"F",,,,"040",,,"08D","KF",,16,,L,201101191511,"-"
1089,"20091027",1,142,176,"GörJ",,"M",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1090,"20091027",2,142,176,"GörJ",,"M",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1091,"20091027",5,142,1841,"StrC",,"POL",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1093,"20091028",3,142,1547,"JaeO",,"F",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1094,"20091028",4,142,176,"GörJ",,"M",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1095,"20091028",6,142,1841,"StrC",,"POL",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1096,"20091028",7,142,161,"ZorB",,"BI",,,,"074",,,"08D","KF",,16,,L,200908032330,"-"
1097,"20091028",8,142,161,"ZorB",,"BI",,,,"074",,,"08D","KF",,16,,L,200908032330,"-"
1098,"20091029",1,142,1576,"ReuA",,"E",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1099,"20091029",2,142,473,"vonW",,"GE",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1100,"20091029",3,142,672,"TepK",,"SP",,,,"TH3",,,"08D","KF",,16,,L,200908032330,"-"
1101,"20091029",4,142,672,"TepK",,"SP",,,,"TH3",,,"08D","KF",,16,,L,200908032330,"-"
1102,"20091029",5,142,1547,"JaeO",,"F",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1103,"20091029",6,142,1547,"JaeO",,"F",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1104,"20091030",1,142,131,"SasU",,"PH",,,,"066",,,"08D","KF",,16,,L,200908032330,"-"
1105,"20091030",2,142,131,"SasU",,"PH",,,,"066",,,"08D","KF",,16,,L,200908032330,"-"
1106,"20091030",4,142,1576,"ReuA",,"E",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1107,"20091030",5,142,1576,"ReuA",,"E",,,,"040",,,"08D","KF",,16,,L,200908032330,"-"
1109,"20090817",1,143,162,"LudA",,"BI",,,,"074",,,"08E","KF",,16,,L,201101191511,"-"
1110,"20090817",3,143,1162,"MatD","MatD","RELev1",,,,"g03","g03",,"08A~08E","KF",,0,"08A",,201101191511,
1111,"20090817",3,143,1162,"SchS","SchS","RELev2",,,,"138","138",,"08E~08D","KF",,0,"08D",,201101191511,
1112,"20090817",4,143,1162,"MatD","MatD","RELev1",,,,"g03","g03",,"08A~08E","KF",,0,"08A",,201101191511,
1113,"20090817",4,143,1162,"SchS","SchS","RELev2",,,,"138","138",,"08E~08D","KF",,0,"08D",,201101191511,
1114,"20090817",5,143,2015,"RafC",,"F",,,,"045",,,"08E","KF",,16,,L,201101191511,
1115,"20090817",6,143,6,"HauS",,"E",,,,"045",,,"08E","KF",,16,,L,201101191511,
1116,"20090818",3,143,162,"LudA",,"BI",,,,"066",,,"08E","KF",,16,,L,200908032331,"-"
1117,"20090818",4,143,6,"HauS",,"E",,,,"045",,,"08E","KF",,16,,L,200908032331,
1118,"20090819",1,143,2015,"RafC",,"F",,,,"045",,,"08E","KF",,16,,L,200908032331,"-"
1119,"20090819",2,143,2015,"RafC",,"F",,,,"045",,,"08E","KF",,16,,L,200908032331,"-"
1120,"20090819",3,143,812,"BögJ",,"CH",,,,"072",,,"08E","KF",,16,,L,200908032331,
1121,"20090819",4,143,812,"BögJ",,"CH",,,,"072",,,"08E","KF",,16,,L,200908032331,
1123,"20090820",3,143,6,"HauS",,"E",,,,"045",,,"08E","KF",,16,,L,200908032331,"-"
1124,"20090820",4,143,6,"HauS",,"E",,,,"045",,,"08E","KF",,16,,L,200908032331,"-"
1125,"20090820",5,143,1842,"StrC",,"POL",,,,"045",,,"08E","KF",,16,,L,200908032331,"-"
1126,"20090820",6,143,1842,"StrC",,"POL",,,,"045",,,"08E","KF",,16,,L,200908032331,"-"
1127,"20090821",1,143,1056,"AndA",,"GE",,,,"045",,,"08E","KF",,16,,L,200908032331,"-"
1128,"20090821",2,143,1056,"AndA",,"GE",,,,"045",,,"08E","KF",,16,,L,200908032331,"-"
1136,"20090806",1,3,1729,"BunK",,"D",,,,"n03",,,"05B","die",,16,,L,201101191511,
1137,"20090806",2,3,1729,"BunK",,"D",,,,"n03",,,"05B","die",,16,,L,201101191511,
1138,"20090806",3,3,1749,"PouM",,"GE",,,,"n03",,,"05B","die",,16,,L,201101191511,
1139,"20090806",4,3,1749,"PouM",,"GE",,,,"n03",,,"05B","die",,16,,L,201101191511,
1144,"20090806",1,4,1740,"PieW",,"MU",,"MU",,"nMu",,,"05C","die",,65552,,L,201101191511,
1145,"20090806",2,4,1740,"PieW",,"MU",,"MU",,"nMu",,,"05C","die",,65552,,L,201101191511,
1148,"20090806",5,4,1755,"BadE",,"EK",,,,"n04",,,"05C","die",,16,,L,201101191511,
1149,"20090806",6,4,1755,"BadE",,"EK",,,,"n04",,,"05C","die",,16,,L,201101191511,
1150,"20090806",3,5,1731,"AusC",,"D",,,,"n07",,,"05D","die",,16,,L,201101191511,
1151,"20090806",4,5,1731,"AusC",,"D",,,,"n07",,,"05D","die",,16,,L,201101191511,
1152,"20090806",5,8,1741,"ReuD",,"MU",,,,"nMu",,,"05D","die",,16,,L,201101191511,
1153,"20090806",6,8,1741,"ReuD",,"MU",,,,"nMu",,,"05D","die",,16,,L,201101191511,
1160,"20090807",3,147,2105,"BreM","BluH","PH",,,,"066","046",,"08C","die",,2,"08C",S,200908060946,
1161,"20090807",4,147,2094,"BreM","StoB","PH",,"E",,"066","045",,"08C","die",,128,"08C",F,200908060750,
1162,"20090807",3,149,2032,"BunK",,"ku2",,,,"047",,,"QU 1/2","die",,1,"QU 1/2",C,200908032343,
1163,"20090807",4,149,2032,"BunK",,"ku2",,,,"047",,,"QU 1/2","die",,1,"QU 1/2",C,200908032343,
1164,"20090807",3,150,96,"KwaJ","KusS","M",,"V",,"045","045",,"08E","die",,0,"08E",,200908060947,"+"
1165,"20090807",5,150,97,"KwaJ","HorC","M",,"D",,"154","154",,"10C","die",,128,"10C",F,200908060953,
1166,"20090807",4,152,30,"HitP","TepK","M",,"V",,"139","139",,"09C","die",,0,"09C",,200908061559,
1167,"20090807",5,152,1487,"HitP",,"MA2",,,,"g15",,,"QU 3/4","die",,1,"QU 3/4",C,200908032343,
1168,"20090807",3,153,2032,"AusC",,"ku3",,,,"049",,,"QU 1/2","die",,1,"QU 1/2",C,200908032343,
1169,"20090807",4,153,2032,"AusC",,"ku3",,,,"049",,,"QU 1/2","die",,1,"QU 1/2",C,200908032343,
1170,"20090807",3,,0,"AusC","PlaG",,,,,,,,,,,131072,,B,200908060955,
1171,"20090807",3,,0,"BerJ","SteZ",,,,,,,,,,,131072,,B,200908060954,
1172,"20090806",3,155,1990,"HeiG","BerH","E",,,,"n112","n112",,"06C","die",,2,"06C",S,200908040006,
1173,"20090806",4,155,1990,"HeiG","BerH","E",,,,"n112","n112",,"06C","die",,2,"06C",S,200908040006,
1176,"20090810",3,156,1990,"HeiG","BerH","E",,,,"n112","n112",,"06C","die",,2,"06C",S,200908070748,
1177,"20090810",4,156,1990,"HeiG","BerH","E",,,,"n112","n112",,"06C","die",,2,"06C",S,200908070749,
1182,"20090813",3,157,1990,"HeiG","BerH","E",,,,"n112","n112",,"06C","die",,2,"06C",S,200908101012,
1183,"20090813",4,157,1990,"HeiG","BerH","E",,,,"n112","n112",,"06C","die",,2,"06C",S,200908101012,
1201,"20090824",3,160,1990,"HeiG","BadE","E",,"V",,"n112","n112",,"06C","die",,2,"06C",S,200908240814,
1202,"20090824",4,160,1990,"HeiG","PlaG","E",,,,"n112","n112",,"06C","die",,2,"06C",S,200908240816,
1209,"20090827",3,162,1990,"HeiG","BerH","E",,,,"n112","n112",,"06C","die",,2,"06C",S,200908250918,
1210,"20090827",4,162,1990,"HeiG","BerH","E",,,,"n112","n112",,"06C","die",,2,"06C",S,200908250918,
1214,"20090831",3,555,1990,"HeiG",,"E",,,,"n112","n112",,"06C",,,0,"06C",,201101191511,
1215,"20090831",4,555,1990,"HeiG","RieG","E",,"D",,"n112","n112",,"06C",,,128,"06C",F,200908281115,
1224,"20090810",2,165,1302,"ReuD","BerH","VFG",,,,"n112","n112",,"06C","die",,2,"06C",S,200908070748,
1302,"20090810",5,165,577,"ReuD","BerH","MU",,,,"154","154",,"10C","die",,2,"10C",S,200908070846,
1303,"20090810",6,165,577,"ReuD","BerH","MU",,,,"154","154",,"10C","die",,2,"10C",S,200908070846,
1304,"20090811",1,165,1526,"ReuD","TepK","MU",,"SP",,"nMu","TH3",,"06E","die",,0,"06E",,200908070904,
1305,"20090811",2,165,1526,"ReuD","TepK","MU",,"SP",,"nMu","TH3",,"06E","die",,0,"06E",,200908070904,
1306,"20090811",3,165,1246,"ReuD","BerH","MU",,,,"n112","n112",,"06C","die",,2,"06C",S,200908070916,
1307,"20090811",4,165,1246,"ReuD","BerH","MU",,,,"n112","n112",,"06C","die",,2,"06C",S,200908070930,
1308,"20090811",6,165,2025,"ReuD","BerH","MU",,,,"g07","g07",,"08D","die",,2,"08D",S,200908070918,
1312,"20090812",7,165,1972,"ReuD",,"se4",,,,"g20",,,"QU 1/2","die",,1,"QU 1/2",C,200908071322,
1313,"20090812",8,165,1972,"ReuD",,"se4",,,,"g20",,,"QU 1/2","die",,1,"QU 1/2",C,200908071323,
1314,"20090812",9,165,487,"ReuD","ReuD","Orchester",,,,"085","085",,"AG 5 - 13","die",,0,"AG 5 - 13",,200908071322,
1315,"20090812",10,165,487,"ReuD","ReuD","Orchester",,,,"085","085",,"AG 5 - 13","die",,0,"AG 5 - 13",,200908071322,
1317,"20090813",5,165,1741,"ReuD","LanR","MU",,"GE",,"nMu","n07",,"05D","die",,0,"05D",,200908101016,"+"
1318,"20090813",6,165,1741,"ReuD",,"MU",,,,"nMu",,,"05D","die",,1,"05D",C,200908101016,
1319,"20090814",1,166,1739,"ReuD",,"MU",,,,"nMu",,,"05B","die",,1,"05B",C,200908101018,
1320,"20090814",2,166,1739,"ReuD","AusC","MU",,"V",,"nMu","n03",,"05B","die",,0,"05B",,200908101018,"+"
1321,"20090814",3,166,2032,"ReuD",,"mu4",,,,"g07",,,"QU 1/2","die",,1,"QU 1/2",C,200908071324,
1322,"20090814",4,166,2032,"ReuD",,"mu4",,,,"g07",,,"QU 1/2","die",,1,"QU 1/2",C,200908071324,
1323,"20090814",5,166,1246,"ReuD","BerH","MU",,,,"n112","n112",,"06C","die",,2,"06C",S,200908071325,
1324,"20090814",6,166,2025,"ReuD","BerH","MU",,,,"g07","g07",,"08D","die",,2,"08D",S,200908071325,
1325,"20090817",5,167,577,"ReuD","SasU","MU",,"PH",,"154","066",,"10C","die",,0,"10C",,200908170748,
1326,"20090817",6,167,577,"ReuD",,"MU",,,,"154",,,"10C","die",,1,"10C",C,200908170749,
1327,"20090818",6,167,2025,"ReuD",,"MU",,,,"g07",,,"08D","die",,1,"08D",C,200908180827,
1331,"20090819",7,167,1972,"ReuD",,"se4",,,,"g20",,,"QU 1/2","die",,1,"QU 1/2",C,200908100744,
1332,"20090819",8,167,1972,"ReuD",,"se4",,,,"g20",,,"QU 1/2","die",,1,"QU 1/2",C,200908100745,
1333,"20090819",9,167,487,"ReuD",,"Orchester",,,,"085",,,"AG 5 - 13","die",,1,"AG 5 - 13",C,200908100745,
1334,"20090819",10,167,487,"ReuD",,"Orchester",,,,"085",,,"AG 5 - 13","die",,1,"AG 5 - 13",C,200908100745,
1336,"20090820",5,167,1741,"ReuD",,"MU",,,,"nMu","n07",,"05D","die",,16,,L,201101191511,
1337,"20090820",6,167,1741,"ReuD",,"MU",,,,"nMu",,,"05D","die",,17,,C,201101191511,
1338,"20090821",1,168,1739,"ReuD","ReußA","MU",,"M",,"nMu","n03",,"05B","die",,0,"05B",,200908121644,
1339,"20090821",2,168,1739,"ReuD","ReußA","MU",,"M",,"nMu","n03",,"05B","die",,0,"05B",,200908121644,
1340,"20090821",3,168,2032,"ReuD",,"mu4",,,,"g07",,,"QU 1/2","die",,1,"QU 1/2",C,200908100751,
1341,"20090821",4,168,2032,"ReuD",,"mu4",,,,"g07",,,"QU 1/2","die",,1,"QU 1/2",C,200908100751,
1342,"20090821",6,168,2025,"ReuD","BerH","MU",,,,"g07","g07",,"08D","die",,2,"08D",S,200908131045,
1343,"20090824",2,169,1302,"ReuD","GörJ","VFG",,,,"n112","n112",,"06C","die",,2,"06C",S,200908240740,
1344,"20090824",5,169,577,"ReuD",,"MU",,,,"154",,,"10C","die",,1,"10C",C,200908240946,
1345,"20090824",6,169,577,"ReuD",,"MU",,,,"154",,,"10C","die",,1,"10C",C,200908240911,
1346,"20090825",1,169,1526,"ReuD",,"MU",,,,"nMu",,,"06E","die",,1,"06E",C,200908240810,
1347,"20090825",2,169,1526,"ReuD","JaeO","MU",,"V",,"nMu","n05",,"06E","die",,0,"06E",,200908241144,"+"
1348,"20090825",3,169,1246,"ReuD","vonD","MU",,,,"n112","nMu",,"06C","die",,0,"06C",,200908241146,"+"
1349,"20090825",4,169,1246,"ReuD","KraI","MU",,,,"n112","n112",,"06C","die",,0,"06C",,200908241147,"+"
1350,"20090825",6,169,2025,"ReuD",,"MU",,,,"g07",,,"08D","die",,1,"08D",C,200908241145,
1354,"20090826",7,169,1972,"ReuD",,"se4",,,,"g20",,,"QU 1/2","die",,1,"QU 1/2",C,200908240849,
1355,"20090826",8,169,1972,"ReuD",,"se4",,,,"g20",,,"QU 1/2","die",,1,"QU 1/2",C,200908240849,
1356,"20090826",9,169,487,"ReuD","ReuD","Orchester",,,,"085","085",,"AG 5 - 13","die",,0,"AG 5 - 13",,200908201411,
1357,"20090826",10,169,487,"ReuD","ReuD","Orchester",,,,"085","085",,"AG 5 - 13","die",,0,"AG 5 - 13",,200908201412,
1359,"20090827",5,169,1741,"ReuD","BerJ","MU",,"E",,"nMu","n07",,"05D","die",,0,"05D",,200908251022,"+"
1360,"20090827",6,169,1741,"ReuD",,"MU",,,,"nMu",,,"05D","die",,1,"05D",C,200908251555,
1363,"20090828",1,170,1739,"ReuD",,"MU",,,,"nMu",,,"05B","die",,1,"05B",C,200908251622,
1364,"20090828",2,170,1739,"ReuD","SchT","MU",,"E",,"nMu","n03",,"05B","die",,0,"05B",,200908251619,"+"
1365,"20090828",3,170,2032,"ReuD",,"mu4",,,,"g07",,,"QU 1/2","die",,1,"QU 1/2",C,200908240903,
1366,"20090828",4,170,2032,"ReuD",,"mu4",,,,"g07",,,"QU 1/2","die",,1,"QU 1/2",C,200908240903,
1367,"20090828",5,170,1246,"ReuD","RieG","MU",,"D",,"n112","n112",,"06C","die",,0,"06C",,200908281005,"+"
1368,"20090828",6,170,2025,"ReuD",,"MU",,,,"g07",,,"08D","die",,1,"08D",C,200908280946,
1369,"20090831",2,171,1302,"ReuD","GörJ","VFG",,"VFG",,"n112","n112",,"06C","die",,0,"06C",,200908281117,"+"
1370,"20090831",5,171,577,"ReuD",,"MU",,,,"154",,,"10C","die",,1,"10C",C,200908280951,
1371,"20090831",6,171,577,"ReuD",,"MU",,,,"154",,,"10C","die",,9,"10C",C,200908280949,
1372,"20090901",1,171,1526,"ReuD",,"MU",,,,"nMu",,,"06E","die",,1,"06E",C,200908310937,
1373,"20090901",2,171,1526,"ReuD","HeiI","MU",,"M",,"nMu","n05",,"06E","die",,0,"06E",,200908311051,"+"
1374,"20090901",3,171,1246,"ReuD","SchT","MU",,"E",,"n112","n112",,"06C","die",,0,"06C",,200908281115,"+"
1375,"20090901",4,171,1246,"ReuD","SchT","MU",,"E",,"n112","n112",,"06C","die",,0,"06C",,200908281115,"+"
1376,"20090901",6,171,2025,"ReuD",,"MU",,,,"g07",,,"08D","die",,1,"08D",C,200908281347,
1387,"20090904",1,172,1739,"ReuD",,"MU",,,,"nMu",,,"05B","die",,1,"05B",C,200909030737,
1388,"20090904",2,172,1739,"ReuD","AusC","MU",,"V",,"nMu","n03",,"05B","die",,0,"05B",,200909030736,"+"
1389,"20090904",3,172,2032,"ReuD",,"mu4",,,,"g07",,,"QU 1/2","die",,17,,C,201101191511,
1390,"20090904",4,172,2032,"ReuD",,"mu4",,,,"g07",,,"QU 1/2","die",,17,,C,201101191511,
1391,"20090904",5,172,1246,"ReuD","HauS","MU",,"V",,"n112","n112",,"06C","die",,0,"06C",,200909020902,"+"
1392,"20090904",6,172,2025,"ReuD",,"MU",,,,"g07",,,"08D","die",,1,"08D",C,200908281358,
1396,"20090902",7,171,1972,"ReuD",,"se4",,,,"g20",,,"QU 1/2","die",,1,"QU 1/2",C,200908281351,
1397,"20090902",8,171,1972,"ReuD",,"se4",,,,"g20",,,"QU 1/2","die",,1,"QU 1/2",C,200908281351,
1398,"20090902",9,171,487,"ReuD","ReuD","Orchester",,,,"085","085",,"AG 5 - 13","die",,0,"AG 5 - 13",,200908201412,
1399,"20090902",10,171,487,"ReuD","ReuD","Orchester",,,,"085","085",,"AG 5 - 13","die",,0,"AG 5 - 13",,200908201413,
1401,"20090903",5,171,1741,"ReuD","LanR","MU",,"GE",,"nMu","n07",,"05D","die",,128,"05D",F,200909011040,
1402,"20090903",6,171,1741,"ReuD",,"MU",,,,"nMu",,,"05D","die",,1,"05D",C,200909010836,
1403,"20090807",3,,0,"GraK","ReußA",,,,,,,,,,,131072,,B,200908060954,
1404,"20090810",3,173,1920,"BarS",,"BI4",,,,"g06",,,"QU 1/2","du",,1,"QU 1/2",C,200908061140,
1405,"20090810",4,173,1920,"BarS",,"BI4",,,,"g06","g06",,"QU 1/2","du",,2097152,"QU 1/2",,201801202120,
1406,"20090810",6,173,32,"BarS",,"BI",,,,"074",,,"08A","du",,1,"08A",C,200908070847,
1407,"20090810",7,173,59,"BarS",,"SP",,,,"TH2",,,"08B","du",,9,"08B",C,200908061139,
1408,"20090810",8,173,59,"BarS",,"SP",,,,"TH2",,,"08B","du",,1,"08B",C,200908061139,
1409,"20090810",9,173,1999,"BarS",,"sp8",,,,"THGY",,,"QU 1/2~QU 3/4","du",,1,"QU 1/2~QU 3/4",C,200908061144,
